titre,genre,editeur,date_sortie,prix_eur,gratuit,note_positive_pct,nb_avis,avis_positifs,avis_negatifs,windows,mac,linux
Storm Forge IV GOTY,Indie,Valve,2021-12-15,0.0,True,67,414,277,137,True,True,True
Last Protocol,FPS,Square Enix,2024-06-18,39.99,False,73,1298,947,351,True,False,False
Crystal Saga,Action,Annapurna,2024-01-24,19.99,False,80,690,552,138,True,True,True
Dragon Legacy,Horror,Valve,2023-09-02,24.99,False,53,1074,569,505,True,False,True
Brave Dawn II,Casual,505 Games,2017-12-17,19.99,False,86,722,620,102,True,False,False
Storm Protocol IV,Racing,505 Games,2016-09-02,14.99,False,67,177,118,59,True,False,False
Ancient Knight II,Adventure,Sega,2015-02-03,24.99,False,83,11,9,2,True,True,False
Dragon Core V,Action,Bandai Namco,2023-12-03,39.99,False,86,670,576,94,True,False,False
Shadow Knight Remastered,Puzzle,Electronic Arts,2023-12-27,69.99,False,83,144,119,25,True,False,False
Star Forge,Casual,Square Enix,2013-03-10,69.99,False,95,952,904,48,True,False,False
Final Knight,Racing,Electronic Arts,2010-12-09,39.99,False,61,444,270,174,True,False,False
Ancient Protocol,Indie,Annapurna,2019-01-02,29.99,False,71,567,402,165,True,True,False
Final Hunter IV,Platformer,Team17,2023-02-27,29.99,False,65,5878,3820,2058,True,True,False
Last World IV,Indie,Annapurna,2019-07-18,14.99,False,90,125,112,13,True,True,False
Iron Legacy III,Adventure,Paradox Interactive,2019-08-07,24.99,False,76,111,84,27,True,True,True
Last Quest,Simulation,Square Enix,2020-09-23,59.99,False,71,55,39,16,True,False,False
Crystal Knight II,Action,Annapurna,2024-03-23,24.99,False,93,554,515,39,True,True,False
Dragon Dawn III,FPS,Capcom,2022-12-10,59.99,False,52,694,360,334,True,False,False
Dragon Forge,Adventure,THQ Nordic,2024-06-15,19.99,False,83,74,61,13,True,False,False
Storm World V,Platformer,Devolver Digital,2015-10-27,19.99,False,45,237,106,131,True,False,False
Brave Craft,Simulation,Devolver Digital,2015-03-10,24.99,False,57,92,52,40,True,False,False
Star Forge V,RPG,Electronic Arts,2014-04-11,59.99,False,62,1230,762,468,True,False,False
Dark Legacy II,Casual,Team17,2015-08-12,0.0,True,83,735,610,125,True,False,False
Star Core V Complete Edition,FPS,THQ Nordic,2023-11-10,4.99,False,44,1048,461,587,True,False,False
Star Hunter III,Puzzle,Paradox Interactive,2024-07-07,24.99,False,94,668,627,41,True,True,False
Neon Craft II,Sandbox,Annapurna,2016-08-14,19.99,False,88,219,192,27,True,True,False
Star Knight,Horror,THQ Nordic,2018-01-12,19.99,False,96,173,166,7,True,False,False
Star Hunter,Racing,Capcom,2020-07-09,39.99,False,66,24,15,9,True,False,True
Final Saga,FPS,Square Enix,2021-07-08,39.99,False,86,84,72,12,True,False,False
Storm Strike IV,Racing,Focus Entertainment,2021-03-26,19.99,False,73,38,27,11,True,False,False
Dark Forge,RPG,Paradox Interactive,2014-04-03,14.99,False,95,129,122,7,True,False,False
Shadow Knight,Action,Capcom,2019-12-19,59.99,False,88,1012,890,122,True,False,False
Storm Legends III,RPG,Team17,2022-07-11,14.99,False,97,716,694,22,True,False,False
Wild World IV,Simulation,Devolver Digital,2019-01-22,24.99,False,60,587,352,235,True,True,False
Ancient Souls V,FPS,505 Games,2020-06-07,24.99,False,74,870,643,227,True,True,True
Crystal Quest III,Racing,Bandai Namco,2023-01-18,49.99,False,90,408,367,41,True,True,True
Last Protocol,Puzzle,Sega,2018-09-19,19.99,False,44,414,182,232,True,False,False
Brave Wars Remastered,Sandbox,Valve,2015-05-03,24.99,False,72,510,367,143,True,False,False
Dark Dawn,Indie,Focus Entertainment,2011-12-01,19.99,False,53,11,5,6,True,False,False
Shadow Strike,Adventure,Ubisoft,2017-11-01,39.99,False,59,504,297,207,True,False,False
Crystal Craft,Casual,Indie Dev,2024-11-08,0.62,False,87,3304,2874,430,True,False,False
Neon Forge,Horror,Bandai Namco,2023-04-21,69.99,False,77,448,344,104,True,False,False
Brave Saga IV,Platformer,Devolver Digital,2024-06-14,19.99,False,96,1312,1259,53,True,False,False
Storm World,Puzzle,Ubisoft,2016-07-21,69.99,False,62,178,110,68,True,True,False
Cyber Souls,RPG,Team17,2011-06-26,24.99,False,96,206,197,9,True,True,False
Lost Forge,Indie,Paradox Interactive,2022-04-18,4.99,False,91,812,738,74,True,True,False
Neon Dawn,Strategy,Bandai Namco,2024-12-20,69.99,False,49,3736,1830,1906,True,True,True
Dragon Legacy Deluxe,Racing,Capcom,2018-04-11,69.99,False,45,14,6,8,True,False,False
Iron Saga,Sports,Team17,2022-10-14,24.99,False,67,22,14,8,True,False,False
Shadow Craft,Sports,Bandai Namco,2022-03-08,69.99,False,41,1312,537,775,True,False,True
Storm Hunter,Platformer,Annapurna,2023-07-09,14.99,False,41,406,166,240,True,False,False
Last Protocol,FPS,Annapurna,2011-01-24,4.99,False,80,2257,1805,452,True,False,False
Star Core,FPS,Electronic Arts,2023-02-21,49.99,False,86,15432,13271,2161,True,False,False
Star Dawn V,Sandbox,Indie Dev,2024-10-12,16.39,False,88,92,80,12,True,False,False
Storm Strike,RPG,Indie Dev,2017-06-24,4.47,False,71,1081,767,314,True,True,False
Last Core V,Indie,THQ Nordic,2024-01-08,9.99,False,88,216,190,26,True,True,False
Storm Dawn III,Racing,Bandai Namco,2019-01-03,39.99,False,64,403,257,146,True,True,True
Lost Strike,Sports,Electronic Arts,2018-11-24,39.99,False,87,2199,1913,286,True,False,False
Wild Quest II,Puzzle,Paradox Interactive,2020-09-24,0.0,True,82,33,27,6,True,False,True
Lost World III Deluxe,FPS,Electronic Arts,2024-12-11,49.99,False,77,108,83,25,True,False,False
Final Core V,Platformer,Paradox Interactive,2022-10-11,29.99,False,74,80,59,21,True,False,False
Shadow Souls V,Horror,Valve,2018-11-28,24.99,False,33,1149,379,770,True,True,False
Dragon Souls II Remastered,FPS,Electronic Arts,2019-10-08,39.99,False,82,6207,5089,1118,True,False,False
Iron Hunter III,Sports,Bandai Namco,2024-04-20,59.99,False,87,1854,1612,242,True,True,False
Storm Wars,RPG,Devolver Digital,2021-01-26,14.99,False,27,418,112,306,True,True,False
Final Souls,Puzzle,Capcom,2021-05-05,49.99,False,93,46,42,4,True,False,False
Ancient Knight III,RPG,Devolver Digital,2021-05-24,24.99,False,62,214,132,82,True,False,False
Cyber Knight,Racing,Annapurna,2014-02-25,14.99,False,80,355,284,71,True,False,False
Lost Hunter V,Platformer,Indie Dev,2019-02-23,14.97,False,55,207,113,94,True,False,False
Dragon Legends II,Sandbox,Sega,2015-03-21,9.99,False,64,180,115,65,True,True,True
Storm Hunter V,RPG,Electronic Arts,2024-10-16,59.99,False,62,690,427,263,True,False,False
Wild Protocol,RPG,THQ Nordic,2024-02-20,29.99,False,86,1502,1291,211,True,False,True
Ancient Forge IV,Simulation,505 Games,2014-07-24,24.99,False,64,363,232,131,True,True,False
Last Quest V,Racing,Valve,2023-01-03,9.99,False,50,5682,2841,2841,True,False,False
Lost Saga,Simulation,Bandai Namco,2019-11-15,39.99,False,85,713,606,107,True,False,False
Iron Legacy,Strategy,Valve,2021-11-28,9.99,False,91,534,485,49,True,False,True
Storm World,Strategy,Electronic Arts,2018-10-10,59.99,False,50,615,307,308,True,False,False
Cyber Souls II,RPG,Bandai Namco,2020-09-26,49.99,False,63,431,271,160,True,False,False
Dragon Quest III GOTY,Casual,Capcom,2019-04-22,39.99,False,67,255,170,85,True,False,False
Shadow Wars,Horror,Devolver Digital,2018-06-01,19.99,False,79,941,743,198,True,False,False
Iron Craft,Casual,Sega,2021-02-27,19.99,False,85,635,539,96,True,False,True
Iron Wars Complete Edition,Strategy,Devolver Digital,2024-01-02,9.99,False,74,214,158,56,True,False,False
Storm Craft,Strategy,Square Enix,2015-11-22,69.99,False,83,322,267,55,True,True,False
Storm Legends II,Racing,Annapurna,2020-11-09,19.99,False,70,221,154,67,True,False,False
Brave Craft III,Simulation,Electronic Arts,2019-07-17,59.99,False,74,96,71,25,True,True,False
Star Saga V,Racing,THQ Nordic,2022-05-10,29.99,False,89,38,33,5,True,False,False
Lost Core,Strategy,Capcom,2013-11-06,69.99,False,59,887,523,364,True,True,False
Dark Legacy III,Strategy,Indie Dev,2021-02-10,13.15,False,83,76,63,13,True,True,False
Lost World V,Sandbox,Team17,2024-07-07,0.0,True,38,2340,889,1451,True,True,True
Storm World IV,Indie,Bandai Namco,2022-05-03,59.99,False,49,786,385,401,True,True,True
Last Knight II,Racing,Indie Dev,2020-12-09,7.78,False,77,278,214,64,True,False,False
Shadow Legends II,Simulation,Paradox Interactive,2018-07-18,9.99,False,75,494,370,124,True,False,False
Storm Legends V,Puzzle,Focus Entertainment,2021-06-24,29.99,False,94,188,176,12,True,True,False
Crystal Saga II,Horror,Sega,2011-04-05,29.99,False,83,556,461,95,True,False,False
Iron Saga,Platformer,Annapurna,2020-05-22,9.99,False,37,308,113,195,True,True,False
Last Hunter,Sandbox,Focus Entertainment,2014-04-06,24.99,False,67,1052,704,348,True,False,False
Crystal Saga III,RPG,Bandai Namco,2014-09-07,49.99,False,72,677,487,190,True,False,False
Cyber World V,Simulation,Team17,2020-06-26,0.0,True,44,334,146,188,True,False,False
Neon Strike II,Simulation,THQ Nordic,2021-08-02,19.99,False,53,117,62,55,True,False,False
Lost Souls,Casual,Ubisoft,2019-06-25,59.99,False,74,798,590,208,True,False,False
Iron Forge II,Indie,Paradox Interactive,2023-05-21,0.0,True,55,116,63,53,True,False,False
Iron Strike,Puzzle,Bandai Namco,2018-12-12,49.99,False,43,136,58,78,True,False,False
Iron Souls,RPG,Square Enix,2020-02-10,59.99,False,53,182,96,86,True,False,False
Final Knight,Racing,505 Games,2023-11-06,4.99,False,75,166,124,42,True,True,True
Dark Saga,Sandbox,Indie Dev,2018-03-14,2.28,False,85,149,126,23,True,False,True
Star Dawn III GOTY,Puzzle,Paradox Interactive,2011-04-23,24.99,False,65,468,304,164,True,True,False
Crystal Quest V,Indie,Sega,2013-07-15,19.99,False,82,134,109,25,True,False,False
Last Souls Complete Edition,Platformer,Sega,2014-11-15,0.0,True,53,570,302,268,True,False,False
Dragon Legacy V,Platformer,THQ Nordic,2019-04-19,4.99,False,81,614,497,117,True,False,False
Storm Core V,Horror,Capcom,2023-01-11,59.99,False,32,1268,405,863,True,True,False
Wild Dawn V,Strategy,Square Enix,2022-11-26,69.99,False,94,960,902,58,True,False,True
Lost Craft Remastered,Racing,Indie Dev,2023-11-24,3.12,False,83,84,69,15,True,False,False
Last Core,FPS,Sega,2018-04-26,29.99,False,48,861,413,448,True,False,True
Brave Hunter V,Strategy,Capcom,2024-08-12,69.99,False,75,2014,1510,504,True,True,False
Last Hunter IV,Horror,Ubisoft,2023-08-15,39.99,False,100,1966,1966,0,True,True,False
Cyber Saga III,Horror,THQ Nordic,2021-12-05,9.99,False,60,72,43,29,True,False,False
Lost Hunter,Indie,Square Enix,2023-05-01,69.99,False,72,224,161,63,True,True,False
Final Legacy,Platformer,Ubisoft,2017-08-09,59.99,False,72,408,293,115,True,False,False
Dark Saga Complete Edition,Horror,Indie Dev,2020-12-23,7.26,False,66,1443,952,491,True,False,False
Shadow Strike,Indie,Square Enix,2022-02-16,49.99,False,86,1284,1104,180,True,True,False
Dark Craft V,Horror,Sega,2022-11-28,9.99,False,71,216,153,63,True,True,True
Crystal World,Horror,Devolver Digital,2024-04-19,19.99,False,70,1748,1223,525,True,True,False
Storm Legends IV,Strategy,Sega,2014-08-27,14.99,False,72,364,262,102,True,True,False
Dragon Dawn,Casual,Annapurna,2014-01-01,9.99,False,74,1007,745,262,True,False,True
Final Hunter,RPG,Paradox Interactive,2019-02-05,9.99,False,67,214,143,71,True,True,False
Crystal Protocol,Platformer,Sega,2020-02-20,14.99,False,72,539,388,151,True,False,False
Star Hunter,Sports,Indie Dev,2020-09-26,11.98,False,67,55,36,19,True,True,False
Dark Strike,Platformer,Ubisoft,2019-06-18,59.99,False,90,1586,1427,159,True,False,False
Wild Strike,Sports,Team17,2022-01-17,14.99,False,79,594,469,125,True,True,False
Cyber Knight GOTY,Horror,505 Games,2016-02-02,29.99,False,74,107,79,28,True,True,False
Neon Legacy,Sandbox,Paradox Interactive,2014-07-26,24.99,False,94,793,745,48,True,False,False
Cyber Core V Remastered,Casual,Annapurna,2020-01-08,0.0,True,71,78,55,23,True,True,False
Brave Dawn Remastered,Action,Square Enix,2020-11-09,69.99,False,81,369,298,71,True,False,True
Final World GOTY,Sports,Team17,2024-02-19,0.0,True,37,340,125,215,True,False,False
Neon Forge,Racing,Devolver Digital,2022-02-05,4.99,False,79,2512,1984,528,True,True,False
Dragon Forge IV,Puzzle,Focus Entertainment,2023-01-20,29.99,False,88,528,464,64,True,True,False
Last Core,Platformer,THQ Nordic,2021-01-23,14.99,False,88,262,230,32,True,True,False
Shadow Dawn,Casual,Square Enix,2020-08-02,39.99,False,71,1095,777,318,True,False,False
Cyber Legacy IV,FPS,Devolver Digital,2021-04-18,19.99,False,40,140,56,84,True,True,True
Storm Knight V Deluxe,Puzzle,Devolver Digital,2022-08-23,14.99,False,92,1876,1725,151,True,False,False
Lost Legends,RPG,Paradox Interactive,2024-08-25,24.99,False,94,342,321,21,True,False,False
Cyber Wars,Indie,Valve,2016-03-24,9.99,False,67,1542,1033,509,True,False,False
Crystal Knight,Casual,Annapurna,2011-12-04,19.99,False,95,783,743,40,True,True,False
Iron World,Sports,Sega,2021-02-27,29.99,False,83,1420,1178,242,True,True,False
Dark Wars,Puzzle,Focus Entertainment,2019-12-13,9.99,False,99,384,380,4,True,False,False
Storm Forge,Racing,Sega,2019-09-14,0.0,True,62,760,471,289,True,False,False
Last Dawn,Horror,Valve,2015-07-02,19.99,False,82,915,750,165,True,True,False
Storm Core V,Sandbox,Devolver Digital,2019-07-20,4.99,False,52,1146,595,551,True,False,False
Dragon Strike III,Casual,Bandai Namco,2011-09-18,59.99,False,87,881,766,115,True,False,False
Ancient Knight Remastered,RPG,Electronic Arts,2016-01-09,59.99,False,52,423,219,204,True,False,False
Star Hunter Remastered,Platformer,Annapurna,2020-04-26,24.99,False,50,543,271,272,True,False,False
Star Craft IV,Sports,Ubisoft,2016-02-13,39.99,False,85,687,583,104,True,False,False
Cyber Forge,Platformer,Electronic Arts,2024-07-07,69.99,False,39,1872,730,1142,True,False,True
Dark Forge III,Racing,Ubisoft,2023-06-09,39.99,False,88,62,54,8,True,False,False
Lost Souls,Horror,Paradox Interactive,2015-09-28,9.99,False,64,676,432,244,True,False,False
Storm Strike II,Action,Indie Dev,2017-04-06,13.28,False,77,16,12,4,True,False,False
Cyber Legacy II,FPS,Paradox Interactive,2023-10-11,19.99,False,77,8470,6521,1949,True,False,False
Last Craft,Sandbox,Electronic Arts,2021-06-14,49.99,False,65,3870,2515,1355,True,False,False
Ancient Core II,Platformer,Square Enix,2024-02-12,59.99,False,43,190,81,109,True,True,False
Star Wars III,Horror,Square Enix,2020-06-13,49.99,False,87,264,229,35,True,False,False
Final Knight Remastered,Racing,Square Enix,2011-01-26,49.99,False,47,52,24,28,True,False,False
Storm Legacy,Strategy,Bandai Namco,2022-04-12,39.99,False,58,242,140,102,True,False,False
Shadow Forge,Racing,505 Games,2015-04-20,24.99,False,37,734,271,463,True,False,False
Iron Forge IV,Casual,505 Games,2022-12-10,0.0,True,88,82,72,10,True,True,False
Wild Quest,Indie,505 Games,2014-10-22,14.99,False,76,155,117,38,True,False,False
Shadow Hunter,Sandbox,THQ Nordic,2022-05-02,24.99,False,76,1836,1395,441,True,False,True
Storm Quest II,Strategy,Focus Entertainment,2016-12-25,9.99,False,89,35,31,4,True,False,False
Crystal Forge V,Platformer,505 Games,2021-02-15,24.99,False,62,181,112,69,True,False,False
Storm Craft V Complete Edition,Platformer,Electronic Arts,2021-07-25,39.99,False,82,2043,1675,368,True,False,False
Neon Saga,Strategy,Annapurna,2024-07-25,9.99,False,54,1996,1077,919,True,False,False
Iron Forge,Sandbox,Paradox Interactive,2014-05-05,19.99,False,76,262,199,63,True,False,True
Crystal Protocol II,FPS,THQ Nordic,2022-05-02,9.99,False,84,1022,858,164,True,False,False
Last Forge V,FPS,Indie Dev,2019-02-04,10.44,False,48,295,141,154,True,False,True
Star Core,Simulation,Electronic Arts,2016-12-09,59.99,False,91,3051,2776,275,True,False,False
Final Forge IV,Horror,505 Games,2023-05-23,24.99,False,88,446,392,54,True,True,False
Brave Souls,Indie,Ubisoft,2023-02-09,59.99,False,100,246,246,0,True,False,False
Shadow Souls,Platformer,505 Games,2022-12-07,19.99,False,59,140,82,58,True,True,True
Last Protocol,Platformer,Electronic Arts,2023-04-17,39.99,False,59,2034,1200,834,True,False,False
Final Wars IV,Adventure,505 Games,2018-04-01,0.0,True,21,974,204,770,True,False,False
Neon Quest II,RPG,THQ Nordic,2017-05-13,0.0,True,76,141,107,34,True,False,False
Dark Protocol II,Horror,Devolver Digital,2017-05-04,24.99,False,65,710,461,249,True,False,False
Crystal Quest II,Sandbox,Square Enix,2010-07-03,69.99,False,58,35,20,15,True,False,False
Shadow Legacy,RPG,Capcom,2015-08-12,39.99,False,86,203,174,29,True,False,False
Dragon Hunter III,Sandbox,Valve,2020-11-18,0.0,True,74,669,495,174,True,True,False
Lost Legends,Puzzle,Valve,2012-12-15,9.99,False,79,648,511,137,True,False,False
Wild Strike III,Action,Annapurna,2022-05-13,29.99,False,75,44,33,11,True,True,False
Final Legends,Indie,Team17,2013-06-16,19.99,False,90,70,63,7,True,False,True
Iron Legends Deluxe,Puzzle,Bandai Namco,2021-03-04,39.99,False,70,71,49,22,True,False,False
Crystal Forge,Platformer,THQ Nordic,2020-06-05,14.99,False,77,334,257,77,True,True,True
Ancient Forge,Indie,Focus Entertainment,2013-08-21,24.99,False,37,49,18,31,True,True,False
Lost Legacy,FPS,Annapurna,2012-07-04,14.99,False,81,435,352,83,True,False,False
Last Legends V,Simulation,Sega,2022-10-26,14.99,False,85,1478,1256,222,True,False,False
Iron Core,Sandbox,THQ Nordic,2013-09-26,9.99,False,77,317,244,73,True,False,False
Wild Quest III,Action,Capcom,2020-12-16,49.99,False,54,1014,547,467,True,False,False
Ancient Souls IV,Adventure,Devolver Digital,2023-03-16,4.99,False,75,1896,1422,474,True,False,False
Iron Saga,Sports,Paradox Interactive,2014-08-04,29.99,False,91,280,254,26,True,False,True
Storm Knight V,FPS,Indie Dev,2023-01-27,15.68,False,75,678,508,170,True,True,False
Wild World,Casual,Sega,2024-09-08,9.99,False,55,156,85,71,True,True,False
Storm Legacy,Sports,Focus Entertainment,2024-06-12,4.99,False,45,1078,485,593,True,False,True
Cyber World,Action,Paradox Interactive,2017-12-05,19.99,False,89,480,427,53,True,False,False
Wild Wars,Platformer,505 Games,2023-09-04,29.99,False,71,724,514,210,True,True,False
Last Wars IV,Racing,Capcom,2013-01-19,39.99,False,84,1452,1219,233,True,True,False
Dragon Quest,Sandbox,Valve,2012-01-04,29.99,False,93,516,479,37,True,False,False
Neon Wars III,FPS,Team17,2021-11-23,9.99,False,66,60,39,21,True,False,True
Dark Protocol II,FPS,Devolver Digital,2020-03-17,0.0,True,59,539,318,221,True,False,False
Cyber Protocol,Racing,Valve,2021-09-13,24.99,False,35,2583,904,1679,True,True,False
Crystal Strike V,Sports,Sega,2019-08-10,19.99,False,66,546,360,186,True,False,False
Storm Core II,Simulation,Valve,2023-08-05,9.99,False,24,4956,1189,3767,True,False,False
Iron Hunter IV,Sandbox,Electronic Arts,2024-11-17,39.99,False,94,948,891,57,True,False,False
Shadow Wars IV,FPS,Annapurna,2016-12-20,24.99,False,79,280,221,59,True,False,True
Lost World II,Platformer,Paradox Interactive,2022-09-28,19.99,False,55,356,195,161,True,True,False
Shadow Wars III,Strategy,Team17,2022-07-01,19.99,False,51,90,45,45,True,False,True
Final World II,Action,THQ Nordic,2012-01-09,4.99,False,57,271,154,117,True,False,False
Lost World V,FPS,THQ Nordic,2021-04-16,19.99,False,61,379,231,148,True,False,False
Brave Core III,Simulation,Indie Dev,2024-09-03,1.62,False,98,292,286,6,True,True,True
Final Legends II,Horror,Team17,2012-10-17,19.99,False,100,122,122,0,True,True,False
Crystal Strike V,RPG,Focus Entertainment,2022-09-24,24.99,False,79,316,249,67,True,True,False
Dragon Knight III,Strategy,Indie Dev,2018-06-18,0.42,False,70,394,275,119,True,False,False
Star Forge,Adventure,Annapurna,2023-08-17,24.99,False,82,622,510,112,True,False,False
